NIK,NIK_valid,biometric_flag,age,gender,provider_id,diagnosis_code,procedure_code,num_diagnoses,num_procedures,length_of_stay,total_claim_amount,service_date,claim_date,verification_method,tarif_standar_diagnosis,diagnosis_cost_ratio,avg_cost_per_procedure,verification_delay_days,duplicate_ID_count,duplicate_ID_count_month,time_between_admissions,num_claims_last_30d_by_provider,num_unique_patients_last_30d,provider_claim_rate_vs_peer,claim_rejection_rate_provider,year_month,month_over_month_claim_growth,sudden_spike_flag,new_provider_month_flag,avg_claim_per_patient,claim_fragmentation,claim_fragmentation_score,service_mix_index,provider_id_default,fraud_score,los_anomaly_flag,provider_balance_score,fraud_label
2454245336866829,1,1,11,M,RS010,N39.0,57.94,2,3,2,2093317,2024-01-24,2024-04-20,manual,2200000,0.9515077272727273,697772.3333333334,87,3,0,0.0,4,4,0.9678735089127852,0.0789441099811548,2024-04,0.6666666666666667,0,0,523329.25,0,0,4.1682773779312186,RS010,17.0,0,0,NORMAL
1649678410521337,0,0,67,F,RS002,M54.5,93.39,2,2,1,5801664,2024-01-25,2024-04-20,auto,1800000,3.2231466666666666,2900832.0,86,4,0,0.0,5,5,0.8596363164695896,0.1233847505417857,2024-04,0.0,0,0,1160332.8,0,0,4.189745699187344,RS002,91.0,0,0,HIGH
8587563937846874,0,1,62,F,RS009,E11,99.1,1,2,2,454475,2024-03-21,2024-04-22,auto,2500000,0.18179,227237.5,32,3,0,0.0,7,6,1.0510847174228308,0.0797431870757178,2024-04,0.5,0,0,75745.83333333333,0,0,4.196372502468529,RS009,32.0,0,0,NORMAL
5212532364670892,1,1,74,F,RS007,E66.9,99.28,2,4,1,9120468,2024-02-22,2024-04-22,manual,1000000,9.120468,2280117.0,60,7,0,0.0,5,5,1.0592012001907063,0.1066478569700945,2024-04,0.25,0,0,1824093.6,0,0,4.175275247137288,RS007,58.0,0,2,MEDIUM
3910086400221594,1,0,66,M,RS004,J45.9,93.96,1,4,1,5017074,2024-04-09,2024-04-22,manual,2300000,2.1813365217391305,1254268.5,13,1,0,0.0,6,6,1.0020465598775556,0.1315630169104313,2024-04,2.5,0,0,836179.0,0,0,4.144682110587729,RS004,42.0,0,0,MEDIUM
5299362175207541,1,1,10,M,RS008,I10,99.04,1,4,2,1190581,2024-03-30,2024-04-22,auto,2000000,0.5952905,297645.25,23,3,0,0.0,4,4,1.104849771616958,0.1188520087473727,2024-04,2.5,0,0,297645.25,0,0,4.187444153526895,RS008,21.0,0,0,NORMAL
4847222241576711,1,1,13,M,RS008,Z00.0,93.99,2,3,0,8357818,2024-02-17,2024-04-22,manual,700000,11.93974,2785939.333333333,65,2,0,0.0,4,4,1.104849771616958,0.1381474447031921,2024-04,2.5,0,0,2089454.5,0,0,4.187444153526895,RS008,56.0,0,0,MEDIUM
7026033468401971,1,1,59,M,RS008,J18.9,93.94,2,3,0,4010174,2024-03-21,2024-04-22,auto,4200000,0.9548033333333332,1336724.6666666667,32,5,0,0.0,4,4,1.104849771616958,0.1079317879583007,2024-04,2.5,0,0,1002543.5,0,0,4.187444153526895,RS008,25.0,0,0,NORMAL
4355762837966508,1,1,13,M,RS003,H25.9,13.4,2,1,1,8719117,2024-03-20,2024-04-23,auto,7500000,1.1625489333333334,8719117.0,34,6,0,0.0,6,6,1.0535576432228166,0.0371037990665437,2024-04,1.6666666666666663,0,0,1453186.1666666667,0,0,4.205157410650728,RS003,29.0,0,0,NORMAL
5860176885490327,0,1,61,F,RS006,Z00.0,93.99,2,2,0,5111700,2024-02-19,2024-04-23,auto,700000,7.302428571428571,2555850.0,64,4,0,0.0,4,4,0.9113429635844886,0.0990815350010103,2024-04,-0.4,0,0,1277925.0,0,0,4.188377225684983,RS006,71.0,0,0,HIGH
3930752004038640,1,1,25,F,RS003,Z03.8,93.91,1,3,0,9096002,2024-03-19,2024-04-23,auto,1200000,7.580001666666667,3032000.6666666665,35,6,0,0.0,6,6,1.0535576432228166,0.1153046929139865,2024-04,1.6666666666666663,0,0,1516000.3333333333,0,0,4.205157410650728,RS003,64.0,0,0,MEDIUM
3209510677174278,0,1,88,M,RS003,K29.7,45.16,2,3,0,8287260,2024-03-19,2024-04-24,auto,1700000,4.874858823529412,2762420.0,36,4,0,0.0,6,6,1.0535576432228166,0.1130572454086715,2024-04,1.6666666666666663,0,0,1381210.0,0,0,4.205157410650728,RS003,79.0,0,0,HIGH
5341910223742180,1,1,48,F,RS010,R50.9,99.19,1,4,0,7680493,2024-04-02,2024-04-24,manual,1000000,7.680493,1920123.25,22,5,0,0.0,4,4,0.9678735089127852,0.14860639286383,2024-04,0.6666666666666667,0,0,1920123.25,0,0,4.1682773779312186,RS010,52.0,0,0,MEDIUM
5616670054093158,0,0,49,F,RS003,A09,45.23,1,2,3,4518416,2024-04-20,2024-04-25,manual,1300000,3.475704615384615,2259208.0,5,4,0,0.0,7,7,1.0535576432228166,0.1381742276865333,2024-04,1.6666666666666663,0,0,645488.0,0,0,4.205157410650728,RS003,95.0,0,0,HIGH
5299471071134408,0,1,60,M,RS004,I10,99.04,1,1,1,5914352,2024-02-14,2024-04-25,auto,2000000,2.957176,5914352.0,71,6,0,0.0,7,7,1.0020465598775556,0.1264782568020153,2024-04,2.5,0,0,844907.4285714285,0,0,4.144682110587729,RS004,65.0,0,0,MEDIUM
9740679487900830,1,1,61,M,RS008,N39.0,57.98,2,4,2,1859860,2024-02-17,2024-04-25,manual,2200000,0.8453909090909091,464965.0,68,6,0,0.0,5,5,1.104849771616958,0.0591256215521108,2024-04,2.5,0,0,371972.0,0,0,4.187444153526895,RS008,27.0,0,2,NORMAL
9739847743297672,1,0,42,F,RS009,A09,45.23,3,1,1,2915302,2024-01-31,2024-04-25,manual,1300000,2.24254,2915302.0,85,3,0,0.0,8,7,1.0510847174228308,0.0848658327487031,2024-04,0.5,0,0,416471.7142857143,0,0,4.196372502468529,RS009,46.0,0,0,MEDIUM
8236640036615898,1,1,69,F,RS003,K29.7,45.16,2,3,1,7474619,2024-03-30,2024-04-26,auto,1700000,4.396834705882353,2491539.6666666665,27,0,0,0.0,8,8,1.0535576432228166,0.0433588041531314,2024-04,1.6666666666666663,0,0,934327.375,0,0,4.205157410650728,RS003,52.0,0,0,MEDIUM
2703375320669613,1,1,59,F,RS010,Z03.8,93.91,3,2,0,2684102,2024-02-15,2024-04-26,auto,1200000,2.2367516666666667,1342051.0,71,5,0,0.0,5,5,0.9678735089127852,0.0271168476937473,2024-04,0.6666666666666667,0,0,536820.4,0,0,4.1682773779312186,RS010,28.0,0,2,NORMAL
7487929786991839,1,1,52,F,RS007,A09,45.23,2,3,1,1155712,2024-03-18,2024-04-26,manual,1300000,0.8890092307692308,385237.3333333333,39,6,0,0.0,5,5,1.0592012001907063,0.0304137444592482,2024-04,0.25,0,0,231142.4,0,0,4.175275247137288,RS007,17.0,0,0,NORMAL
2320175230968644,1,1,36,M,RS008,K21.0,45.16,2,3,1,6878731,2024-03-07,2024-04-27,auto,1400000,4.913379285714286,2292910.333333333,51,6,0,0.0,6,6,1.104849771616958,0.0439258203665277,2024-04,2.5,0,0,1146455.1666666667,0,0,4.187444153526895,RS008,64.0,0,0,MEDIUM
9594812633872701,1,0,62,M,RS008,H25.9,13.5,1,1,0,6878752,2024-02-20,2024-04-29,manual,7500000,0.9171669333333332,6878752.0,69,4,0,0.0,7,7,1.104849771616958,0.1183386414385585,2024-04,2.5,0,0,982678.8571428572,0,0,4.187444153526895,RS008,45.0,0,0,MEDIUM
2394882349180926,1,1,29,F,RS002,J45.9,93.96,3,3,0,3690348,2024-04-20,2024-04-29,auto,2300000,1.6044991304347826,1230116.0,9,4,0,0.0,5,5,0.8596363164695896,0.0462115516062067,2024-04,0.0,0,0,738069.6,0,0,4.189745699187344,RS002,17.0,0,0,NORMAL
7089382460588750,0,1,67,M,RS010,J45.9,93.96,1,3,1,7959011,2024-01-29,2024-04-29,manual,2300000,3.460439565217391,2653003.6666666665,91,9,0,0.0,5,5,0.9678735089127852,0.066151984597712,2024-04,0.6666666666666667,0,0,1591802.2,0,0,4.1682773779312186,RS010,71.0,0,0,HIGH
7433650320452023,0,0,59,F,RS001,K29.7,45.16,1,1,2,7593932,2024-03-21,2024-04-30,manual,1700000,4.467018823529412,7593932.0,40,1,0,0.0,5,5,0.9503571663118672,0.0226759842584543,2024-04,0.25,0,0,1518786.4,0,0,4.205689378474635,RS001,83.0,0,0,HIGH
6537200328199023,0,1,29,M,RS009,J00,93.9,3,3,0,4670540,2024-02-15,2024-05-01,auto,500000,9.34108,1556846.6666666667,76,2,0,0.0,7,6,1.0510847174228308,0.0293877140935744,2024-05,0.1666666666666667,0,0,778423.3333333334,0,0,4.196372502468529,RS009,63.0,0,0,MEDIUM
3451596066147881,0,1,89,F,RS005,J18.9,96.04,2,4,1,4914526,2024-02-14,2024-05-01,auto,4200000,1.170125238095238,1228631.5,77,2,0,0.0,8,8,1.040050152390402,0.105104589292574,2024-05,-0.25,0,0,614315.75,0,0,4.14127813007164,RS005,28.0,0,0,NORMAL
2703375320669613,1,1,59,F,RS010,Z03.8,93.91,1,1,0,8791678,2024-03-21,2024-05-02,auto,1200000,7.326398333333334,8791678.0,42,5,1,6.0,6,5,0.9678735089127852,0.082647021724297,2024-05,0.1999999999999999,0,0,1758335.6,1,1,4.1682773779312186,RS010,53.0,0,2,MEDIUM
4426818872781170,0,0,6,M,RS006,I10,99.04,2,1,3,2290065,2024-01-19,2024-05-02,auto,2000000,1.1450325,2290065.0,104,4,0,0.0,4,4,0.9113429635844886,0.0565364675216955,2024-05,4.0,0,0,572516.25,0,0,4.188377225684983,RS006,64.0,0,0,MEDIUM
2679857133040929,1,1,85,M,RS007,M54.5,93.39,2,1,0,4298240,2024-03-04,2024-05-03,auto,1800000,2.3879111111111118,4298240.0,60,3,0,0.0,6,6,1.0592012001907063,0.0774383816242541,2024-05,0.1999999999999999,0,0,716373.3333333334,0,0,4.175275247137288,RS007,26.0,0,0,NORMAL
1446477104850340,1,1,32,F,RS006,R50.9,99.19,3,1,0,6563557,2024-04-16,2024-05-03,auto,1000000,6.563557,6563557.0,17,2,0,0.0,6,6,0.9113429635844886,0.0693676979795112,2024-05,4.0,0,0,1093926.1666666667,0,0,4.188377225684983,RS006,52.0,0,0,MEDIUM
0363477505781486,1,0,89,M,RS006,E11,99.1,3,3,1,4622040,2024-02-08,2024-05-03,auto,2500000,1.848816,1540680.0,85,6,0,72.0,6,6,0.9113429635844886,0.0425544865461528,2024-05,4.0,0,0,770340.0,0,0,4.188377225684983,RS006,44.0,0,0,MEDIUM
8556186692068003,1,0,22,M,RS001,R50.9,99.19,1,4,0,672159,2024-02-24,2024-05-06,auto,1000000,0.672159,168039.75,72,2,0,0.0,5,5,0.9503571663118672,0.1282175433040548,2024-05,0.6000000000000001,0,0,134431.8,0,0,4.205689378474635,RS001,29.0,0,0,NORMAL
3778363275211102,1,1,28,F,RS001,I10,99.04,1,4,2,4749672,2024-04-16,2024-05-06,auto,2000000,2.374836,1187418.0,20,4,0,0.0,5,5,0.9503571663118672,0.1460882807810592,2024-05,0.6000000000000001,0,0,949934.4,0,0,4.205689378474635,RS001,22.0,0,0,NORMAL
8018825643091230,1,1,38,M,RS006,I25.1,36.15,2,2,3,6716760,2024-03-02,2024-05-06,auto,5000000,1.343352,3358380.0,65,3,0,0.0,8,8,0.9113429635844886,0.0709721649975944,2024-05,4.0,0,0,839595.0,0,0,4.188377225684983,RS006,29.0,0,0,NORMAL
7834259476200810,1,0,34,M,RS006,K21.0,45.16,3,3,0,8591291,2024-03-13,2024-05-06,manual,1400000,6.136636428571428,2863763.6666666665,54,6,0,87.0,8,8,0.9113429635844886,0.1241879509089839,2024-05,4.0,0,0,1073911.375,0,0,4.188377225684983,RS006,81.0,0,2,HIGH
3348819115017805,1,1,38,F,RS003,Z34.0,73.0,1,1,3,4587548,2024-01-24,2024-05-06,auto,800000,5.734435,4587548.0,103,5,0,0.0,8,8,1.0535576432228166,0.0508806322401041,2024-05,-0.5,0,0,573443.5,0,0,4.205157410650728,RS003,56.0,0,0,MEDIUM
3930752004038640,1,1,25,F,RS003,Z03.8,93.91,2,1,0,8336222,2024-02-16,2024-05-07,manual,1200000,6.946851666666666,8336222.0,81,6,1,14.0,9,8,1.0535576432228166,0.1462813622254131,2024-05,-0.5,0,0,1042027.75,0,0,4.205157410650728,RS003,51.0,0,0,MEDIUM
5904994813639812,0,1,85,M,RS006,E66.9,99.28,1,2,1,3072300,2024-02-13,2024-05-07,auto,1000000,3.0723,1536150.0,84,3,0,0.0,9,9,0.9113429635844886,0.1176000543974372,2024-05,4.0,0,0,341366.6666666667,0,0,4.188377225684983,RS006,79.0,0,0,HIGH
6097634873843313,1,0,62,M,RS006,O80,72.0,1,1,2,5781067,2024-02-03,2024-05-08,manual,3500000,1.6517334285714285,5781067.0,95,3,0,0.0,10,10,0.9113429635844886,0.0363132185838895,2024-05,4.0,0,0,578106.7,0,0,4.188377225684983,RS006,49.0,0,0,MEDIUM
5032798762357351,0,1,28,M,RS007,K29.7,45.16,2,3,3,7776014,2024-03-13,2024-05-08,auto,1700000,4.574125882352941,2592004.6666666665,56,8,0,0.0,7,7,1.0592012001907063,0.0412376785917946,2024-05,0.1999999999999999,0,0,1110859.142857143,0,0,4.175275247137288,RS007,71.0,0,0,HIGH
8910856234139018,1,1,21,M,RS007,R10.4,45.23,1,4,0,2074154,2024-05-03,2024-05-08,auto,1200000,1.7284616666666666,518538.5,5,2,0,0.0,7,7,1.0592012001907063,0.0439796766377848,2024-05,0.1999999999999999,0,0,296307.71428571426,0,0,4.175275247137288,RS007,9.0,0,0,NORMAL
4150065671068660,0,1,75,F,RS009,A09,45.23,1,4,1,461076,2024-03-20,2024-05-08,manual,1300000,0.3546738461538462,115269.0,49,4,0,0.0,5,5,1.0510847174228308,0.1089765969390099,2024-05,0.1666666666666667,0,0,92215.2,0,0,4.196372502468529,RS009,32.0,0,0,NORMAL
0626736599559459,1,1,60,F,RS005,Z00.0,93.99,2,4,0,3678490,2024-05-03,2024-05-09,auto,700000,5.254985714285715,919622.5,6,4,0,0.0,5,5,1.040050152390402,0.0397073597240129,2024-05,-0.25,0,0,735698.0,0,0,4.14127813007164,RS005,52.0,0,0,MEDIUM
9323328214238133,0,1,88,M,RS010,H25.9,13.4,1,4,0,1248635,2024-04-20,2024-05-09,auto,7500000,0.1664846666666666,312158.75,19,3,0,0.0,7,6,0.9678735089127852,0.0854073621172815,2024-05,0.1999999999999999,0,0,208105.8333333333,0,0,4.1682773779312186,RS010,28.0,0,0,NORMAL
8790609951651527,1,0,87,F,RS004,H25.9,13.5,2,3,0,5331926,2024-02-10,2024-05-10,auto,7500000,0.7109234666666666,1777308.6666666667,90,3,0,0.0,5,5,1.0020465598775556,0.0903031881481207,2024-05,-0.5714285714285714,0,0,1066385.2,0,0,4.144682110587729,RS004,37.0,0,0,NORMAL
3827259355107915,1,1,62,M,RS009,J18.9,96.04,3,1,2,4521665,2024-03-27,2024-05-10,auto,4200000,1.0765869047619048,4521665.0,44,5,0,0.0,6,6,1.0510847174228308,0.0854186539316224,2024-05,0.1666666666666667,0,0,753610.8333333334,0,0,4.196372502468529,RS009,19.0,0,2,NORMAL
6332737186602749,1,0,89,F,RS010,Z34.0,73.0,3,4,2,8090540,2024-03-19,2024-05-10,auto,800000,10.113175,2022635.0,52,4,0,0.0,8,7,0.9678735089127852,0.0610716569101327,2024-05,0.1999999999999999,0,0,1155791.4285714286,0,0,4.1682773779312186,RS010,76.0,0,0,HIGH
6645292985971158,1,1,60,M,RS002,J18.9,96.04,2,1,1,8388540,2024-04-12,2024-05-13,manual,4200000,1.9972714285714288,8388540.0,31,4,0,0.0,6,6,0.8596363164695896,0.0412752725725415,2024-05,-0.1999999999999999,0,0,1398090.0,0,0,4.189745699187344,RS002,21.0,0,0,NORMAL
0079162261358291,1,1,12,F,RS001,E66.9,99.28,1,4,2,1473522,2024-02-24,2024-05-13,manual,1000000,1.473522,368380.5,79,2,0,0.0,6,6,0.9503571663118672,0.0476040843881759,2024-05,0.6000000000000001,0,0,245587.0,0,0,4.205689378474635,RS001,13.0,0,0,NORMAL
1821222447433708,0,1,3,M,RS001,J00,93.9,1,1,0,4053572,2024-04-29,2024-05-13,manual,500000,8.107144,4053572.0,14,6,0,0.0,6,6,0.9503571663118672,0.043637245736923,2024-05,0.6000000000000001,0,0,675595.3333333334,0,0,4.205689378474635,RS001,67.0,0,0,HIGH
4423672051269780,1,1,85,F,RS006,R10.4,87.09,3,3,0,4203401,2024-01-26,2024-05-14,auto,1200000,3.5028341666666667,1401133.6666666667,109,3,0,0.0,10,10,0.9113429635844886,0.1204602845564603,2024-05,4.0,0,0,420340.1,0,0,4.188377225684983,RS006,64.0,0,0,MEDIUM
8193273953251001,1,1,42,M,RS001,J00,93.9,2,4,0,6064223,2024-01-02,2024-05-15,auto,500000,12.128446,1516055.75,134,2,0,0.0,6,6,0.9503571663118672,0.0438425862809463,2024-05,0.6000000000000001,0,0,1010703.8333333334,0,0,4.205689378474635,RS001,48.0,0,0,MEDIUM
2554649755103191,0,1,1,F,RS005,A09,45.23,2,2,2,9658020,2024-04-09,2024-05-15,auto,1300000,7.429246153846154,4829010.0,36,3,0,0.0,5,5,1.040050152390402,0.1338648008572174,2024-05,-0.25,0,0,1931604.0,0,0,4.14127813007164,RS005,71.0,0,0,HIGH
6936605964353356,1,0,49,F,RS008,E11,99.1,3,1,2,6052636,2024-04-17,2024-05-15,manual,2500000,2.4210544,6052636.0,28,3,0,0.0,7,7,1.104849771616958,0.0816405329642803,2024-05,0.0,0,0,864662.2857142857,0,0,4.187444153526895,RS008,42.0,0,0,MEDIUM
0943784387380197,1,0,38,F,RS008,I25.1,36.15,2,1,3,1063617,2024-01-18,2024-05-16,manual,5000000,0.2127234,1063617.0,119,3,0,0.0,8,8,1.104849771616958,0.0493526417795817,2024-05,0.0,0,0,132952.125,0,0,4.187444153526895,RS008,37.0,0,0,NORMAL
3858169045134296,0,0,47,F,RS008,K29.7,45.16,3,3,2,1773132,2024-05-03,2024-05-17,auto,1700000,1.0430188235294118,591044.0,14,6,0,0.0,9,9,1.104849771616958,0.1001608571614857,2024-05,0.0,0,0,197014.66666666663,0,0,4.187444153526895,RS008,48.0,0,0,MEDIUM
3308796417694272,1,1,53,M,RS006,N39.0,57.98,1,1,0,9518600,2024-04-12,2024-05-17,manual,2200000,4.326636363636363,9518600.0,35,4,0,0.0,11,11,0.9113429635844886,0.0508013322378643,2024-05,4.0,0,0,865327.2727272727,0,0,4.188377225684983,RS006,64.0,0,0,MEDIUM
1444271201846415,1,1,46,F,RS003,Z00.0,93.99,2,3,0,4904642,2024-01-11,2024-05-17,manual,700000,7.006631428571429,1634880.6666666667,127,3,0,0.0,8,7,1.0535576432228166,0.0435270038522336,2024-05,-0.5,0,0,700663.1428571428,0,0,4.205157410650728,RS003,56.0,0,0,MEDIUM
7890614441012486,1,1,27,F,RS004,J45.9,93.96,1,4,0,1144713,2024-03-20,2024-05-18,manual,2300000,0.4977013043478261,286178.25,59,3,0,0.0,4,4,1.0020465598775556,0.1123315638210305,2024-05,-0.5714285714285714,0,0,286178.25,0,0,4.144682110587729,RS004,23.0,0,6,NORMAL
5167154180093797,1,1,32,F,RS003,K29.7,45.16,2,3,0,8803591,2024-02-15,2024-05-21,manual,1700000,5.178582941176471,2934530.333333333,96,5,0,0.0,9,8,1.0535576432228166,0.1310700621380452,2024-05,-0.5,0,0,1100448.875,0,0,4.205157410650728,RS003,58.0,0,2,MEDIUM
5286385943428939,1,0,73,F,RS002,Z34.0,73.0,1,3,1,1702898,2024-02-21,2024-05-21,manual,800000,2.1286225,567632.6666666666,90,2,0,0.0,4,4,0.8596363164695896,0.041354553731029,2024-05,-0.1999999999999999,0,0,425724.5,0,0,4.189745699187344,RS002,38.0,0,0,NORMAL
7733582326617656,1,1,67,F,RS002,J45.9,93.96,2,3,1,1075061,2024-04-04,2024-05-21,auto,2300000,0.4674178260869565,358353.6666666667,47,2,0,0.0,4,4,0.8596363164695896,0.1258947136300796,2024-05,-0.1999999999999999,0,0,268765.25,0,0,4.189745699187344,RS002,9.0,0,0,NORMAL
4072151168473778,1,0,66,F,RS006,M54.5,93.39,1,4,1,7443679,2024-03-09,2024-05-22,manual,1800000,4.135377222222222,1860919.75,74,2,0,0.0,11,11,0.9113429635844886,0.1080611068855534,2024-05,4.0,0,0,676698.0909090909,0,0,4.188377225684983,RS006,76.0,0,0,HIGH
2127184209094453,1,1,31,F,RS004,K29.7,45.16,2,1,3,4701813,2024-04-15,2024-05-22,auto,1700000,2.7657723529411764,4701813.0,37,4,0,0.0,4,4,1.0020465598775556,0.0608655147138872,2024-05,-0.5714285714285714,0,0,1175453.25,0,0,4.144682110587729,RS004,42.0,0,0,MEDIUM
8933311413433492,1,1,75,M,RS006,E11,99.1,1,2,2,5870359,2024-05-03,2024-05-23,manual,2500000,2.3481436,2935179.5,20,4,0,0.0,11,11,0.9113429635844886,0.0935516021293295,2024-05,4.0,0,0,533669.0,0,0,4.188377225684983,RS006,30.0,0,0,NORMAL
0654371726727443,1,1,90,M,RS001,K21.0,45.16,2,3,0,2813006,2024-02-16,2024-05-24,auto,1400000,2.00929,937668.6666666666,98,3,0,0.0,7,7,0.9503571663118672,0.0595514915847399,2024-05,0.6000000000000001,0,0,401858.0,0,0,4.205689378474635,RS001,26.0,0,0,NORMAL
9780522672613131,1,1,6,F,RS010,N39.0,57.94,3,3,3,7180651,2024-02-26,2024-05-25,auto,2200000,3.263932272727273,2393550.333333333,89,4,0,0.0,6,5,0.9678735089127852,0.1148012323826838,2024-05,0.1999999999999999,0,0,1436130.2,0,0,4.1682773779312186,RS010,56.0,0,0,MEDIUM
3885193989783555,0,1,84,M,RS001,Z03.8,93.91,3,3,0,1534452,2024-02-27,2024-05-25,auto,1200000,1.27871,511484.0,88,7,0,0.0,8,8,0.9503571663118672,0.0882183361121909,2024-05,0.6000000000000001,0,0,191806.5,0,0,4.205689378474635,RS001,38.0,0,2,NORMAL
2616440237072797,1,0,7,M,RS009,J45.9,93.96,1,2,1,6134903,2024-05-01,2024-05-25,manual,2300000,2.6673491304347827,3067451.5,24,4,0,0.0,4,4,1.0510847174228308,0.1194693504819643,2024-05,0.1666666666666667,0,0,1533725.75,0,0,4.196372502468529,RS009,60.0,0,2,MEDIUM
3602596342004646,1,1,2,M,RS005,A09,45.23,3,3,2,2199211,2024-02-08,2024-05-25,manual,1300000,1.6917007692307693,733070.3333333334,107,3,0,0.0,4,4,1.040050152390402,0.0900822918556811,2024-05,-0.25,0,0,549802.75,0,0,4.14127813007164,RS005,21.0,0,0,NORMAL
4241264964971305,1,1,33,F,RS006,J45.9,93.96,2,4,2,7284640,2024-04-18,2024-05-25,auto,2300000,3.167234782608696,1821160.0,37,2,0,0.0,12,12,0.9113429635844886,0.1407888132375193,2024-05,4.0,0,0,607053.3333333334,0,0,4.188377225684983,RS006,56.0,0,0,MEDIUM
5155098459862783,1,0,2,M,RS008,Z00.0,93.99,1,2,0,7493042,2024-05-09,2024-05-25,auto,700000,10.704345714285717,3746521.0,16,6,0,0.0,6,6,1.104849771616958,0.0252434007779987,2024-05,0.0,0,0,1248840.3333333333,0,0,4.187444153526895,RS008,72.0,0,0,HIGH
8290327555513446,1,1,35,F,RS009,J45.9,93.96,3,4,0,4362003,2024-01-11,2024-05-27,auto,2300000,1.896523043478261,1090500.75,137,6,0,0.0,5,5,1.0510847174228308,0.083087782428023,2024-05,0.1666666666666667,0,0,872400.6,0,0,4.196372502468529,RS009,21.0,0,0,NORMAL
0310911353748183,1,0,25,F,RS007,J18.9,93.94,2,4,0,6104156,2024-05-11,2024-05-27,auto,4200000,1.4533704761904762,1526039.0,16,2,0,0.0,4,4,1.0592012001907063,0.0462982133905664,2024-05,0.1999999999999999,0,0,1526039.0,0,0,4.175275247137288,RS007,29.0,0,0,NORMAL
5258641117930314,0,1,22,F,RS006,R50.9,99.19,3,3,0,2321360,2024-01-03,2024-05-27,auto,1000000,2.32136,773786.6666666666,145,5,0,0.0,13,13,0.9113429635844886,0.0703519273367908,2024-05,4.0,0,0,178566.15384615384,0,0,4.188377225684983,RS006,49.0,0,0,MEDIUM
4793013749003825,1,1,36,M,RS009,Z34.0,73.0,3,1,2,7595733,2024-03-25,2024-05-28,manual,800000,9.49466625,7595733.0,64,2,0,0.0,6,6,1.0510847174228308,0.0394196127094361,2024-05,0.1666666666666667,0,0,1265955.5,0,0,4.196372502468529,RS009,48.0,0,0,MEDIUM
1438859109852389,1,1,59,F,RS006,M54.5,93.39,1,2,0,3787748,2024-03-25,2024-05-28,manual,1800000,2.1043044444444443,1893874.0,64,1,0,0.0,14,14,0.9113429635844886,0.0286014745484772,2024-05,4.0,0,0,270553.4285714286,0,0,4.188377225684983,RS006,26.0,0,0,NORMAL
0662808220240164,1,0,76,F,RS010,J45.9,93.96,2,4,0,4438598,2024-03-02,2024-05-28,manual,2300000,1.9298252173913044,1109649.5,87,2,0,0.0,6,6,0.9678735089127852,0.1337171195535667,2024-05,0.1999999999999999,0,0,739766.3333333334,0,0,4.1682773779312186,RS010,33.0,0,0,NORMAL
1776292916339684,0,1,65,M,RS008,R10.4,45.23,2,4,0,8741960,2024-02-02,2024-05-29,manual,1200000,7.284966666666667,2185490.0,117,4,0,0.0,6,6,1.104849771616958,0.0624021330366729,2024-05,0.0,0,0,1456993.3333333333,0,0,4.187444153526895,RS008,71.0,0,0,HIGH
1882183076458105,0,1,45,M,RS008,E66.9,99.28,2,2,2,4988037,2024-04-29,2024-05-29,manual,1000000,4.988037,2494018.5,30,6,0,0.0,6,6,1.104849771616958,0.0809124092968475,2024-05,0.0,0,0,831339.5,0,0,4.187444153526895,RS008,67.0,0,0,HIGH
4226078850363097,0,1,10,F,RS010,O80,72.0,3,3,3,8184773,2024-05-13,2024-05-29,manual,3500000,2.3385065714285718,2728257.6666666665,16,5,0,0.0,6,6,0.9678735089127852,0.1420335092571222,2024-05,0.1999999999999999,0,0,1364128.8333333333,0,0,4.1682773779312186,RS010,39.0,0,2,NORMAL
2837170854827585,1,1,58,F,RS002,E11,99.1,3,4,2,2147444,2024-01-25,2024-05-30,manual,2500000,0.8589776,536861.0,126,5,0,0.0,4,4,0.8596363164695896,0.106475638690506,2024-05,-0.1999999999999999,0,0,536861.0,0,0,4.189745699187344,RS002,23.0,0,6,NORMAL
6580163764965289,1,1,29,F,RS001,I10,99.04,2,2,3,9133682,2024-02-05,2024-05-30,auto,2000000,4.566841,4566841.0,115,2,0,0.0,8,8,0.9503571663118672,0.076152852423475,2024-05,0.6000000000000001,0,0,1141710.25,0,0,4.205689378474635,RS001,48.0,0,0,MEDIUM
3202362116041422,0,1,60,F,RS007,M54.5,93.39,2,3,0,7845960,2024-03-01,2024-05-30,manual,1800000,4.358866666666667,2615320.0,90,1,0,0.0,5,5,1.0592012001907063,0.0702719174157171,2024-05,0.1999999999999999,0,0,1569192.0,0,0,4.175275247137288,RS007,63.0,0,0,MEDIUM
8809698113488771,0,0,45,M,RS009,M54.5,93.39,2,1,0,944845,2024-05-04,2024-05-31,manual,1800000,0.5249138888888889,944845.0,27,4,0,0.0,6,6,1.0510847174228308,0.1042734040301168,2024-05,0.1666666666666667,0,0,157474.16666666666,0,0,4.196372502468529,RS009,48.0,0,0,MEDIUM
0800705870088684,1,1,8,M,RS008,Z03.8,93.91,2,2,0,7345059,2024-01-18,2024-05-31,manual,1200000,6.1208825,3672529.5,134,8,0,0.0,7,7,1.104849771616958,0.0392345834342227,2024-05,0.0,0,0,1049294.142857143,0,0,4.187444153526895,RS008,56.0,0,0,MEDIUM
